timestamp,mqtt_messages,websocket_messages,db_inserts,skipped,errors,success_rate
2025-05-16T20:40:07.262Z,97434,599569,692696,0,4307,99.38
2025-05-16T20:40:37.270Z,97464,599749,692906,0,4307,99.38
2025-05-16T20:41:07.279Z,97494,599929,693116,0,4307,99.38
2025-05-16T20:41:37.286Z,97524,600109,693326,0,4307,99.38
2025-05-16T20:42:07.287Z,97554,600289,693536,0,4307,99.38
2025-05-16T20:42:37.290Z,97583,600463,693739,0,4307,99.38
2025-05-16T20:43:07.300Z,97613,600643,693949,0,4307,99.38
2025-05-16T20:43:37.307Z,97643,600823,694159,0,4307,99.38
2025-05-16T20:44:07.320Z,97673,601003,694369,0,4307,99.38
2025-05-16T20:44:37.326Z,97703,601183,694579,0,4307,99.38
2025-05-16T20:45:07.329Z,97733,601357,694782,0,4307,99.38
2025-05-16T20:45:37.335Z,97762,601537,694992,0,4307,99.38
2025-05-16T20:46:07.342Z,97792,601717,695202,0,4307,99.38
2025-05-16T20:46:37.351Z,97822,601897,695412,0,4307,99.38
2025-05-16T20:47:07.357Z,97852,602077,695622,0,4307,99.38
2025-05-16T20:47:37.361Z,97882,602257,695828,0,4307,99.38
2025-05-16T20:48:07.366Z,97911,602431,696035,0,4307,99.39
2025-05-16T20:48:37.378Z,97941,602611,696245,0,4307,99.39
2025-05-16T20:49:07.389Z,97971,602791,696455,0,4307,99.39
2025-05-16T20:49:37.389Z,98001,602971,696665,0,4307,99.39
2025-05-16T20:50:07.389Z,98031,603151,696875,0,4307,99.39
2025-05-16T20:50:37.389Z,98060,603325,697078,0,4307,99.39
2025-05-16T20:51:07.404Z,98090,603505,697288,0,4307,99.39
2025-05-16T20:51:37.413Z,98120,603685,697498,0,4307,99.39
2025-05-16T20:52:07.426Z,98150,603865,697708,0,4307,99.39
2025-05-16T20:52:37.440Z,98180,604045,697918,0,4307,99.39
2025-05-16T20:53:07.440Z,98210,604225,698128,0,4307,99.39
2025-05-16T20:53:37.440Z,98240,604405,698338,0,4307,99.39
2025-05-16T20:54:07.441Z,98270,604585,698548,0,4307,99.39
2025-05-16T20:54:37.446Z,98300,604759,698752,0,4307,99.39
2025-05-16T20:55:07.450Z,98329,604939,698961,0,4307,99.39
2025-05-16T20:55:37.452Z,98359,605119,699171,0,4307,99.39
2025-05-16T20:56:07.456Z,98389,605299,699381,0,4307,99.39
2025-05-16T20:56:37.465Z,98419,605479,699591,0,4307,99.39
2025-05-16T20:57:07.465Z,98449,605655,699795,0,4307,99.39
2025-05-16T20:57:37.501Z,98478,605833,700004,0,4307,99.39
2025-05-16T20:58:07.512Z,98508,606013,700214,0,4307,99.39
2025-05-16T20:58:37.518Z,98538,606193,700424,0,4307,99.39
2025-05-16T20:59:07.527Z,98568,606373,700634,0,4307,99.39
2025-05-16T20:59:37.538Z,98598,606553,700844,0,4307,99.39
2025-05-16T21:00:07.547Z,98628,606733,701054,0,4307,99.39
2025-05-16T21:00:37.560Z,98657,606907,701257,0,4307,99.39
2025-05-16T21:01:07.562Z,98687,607087,701467,0,4307,99.39
2025-05-16T21:01:37.564Z,98717,607267,701677,0,4307,99.39
2025-05-16T21:02:07.564Z,98747,607447,701887,0,4307,99.39
2025-05-16T21:02:37.577Z,98777,607627,702097,0,4307,99.39
2025-05-16T21:03:07.583Z,98806,607801,702300,0,4307,99.39
2025-05-16T21:03:37.588Z,98836,607981,702510,0,4307,99.39
2025-05-16T21:04:07.601Z,98866,608161,702720,0,4307,99.39
2025-05-16T21:04:37.608Z,98896,608341,702930,0,4307,99.39
2025-05-16T21:05:07.613Z,98926,608521,703140,0,4307,99.39
2025-05-16T21:05:37.613Z,98955,608695,703343,0,4307,99.39
2025-05-16T21:06:07.615Z,98985,608875,703553,0,4307,99.39
2025-05-16T21:06:37.616Z,99015,609055,703763,0,4307,99.39
2025-05-16T21:07:07.625Z,99045,609235,703973,0,4307,99.39
2025-05-16T21:07:37.630Z,99075,609415,704183,0,4307,99.39
2025-05-16T21:08:07.631Z,99105,609589,704387,0,4307,99.39
2025-05-16T21:08:37.632Z,99135,609769,704597,0,4307,99.39
2025-05-16T21:09:07.634Z,99164,609949,704806,0,4307,99.39
2025-05-16T21:09:37.634Z,99194,610129,705016,0,4307,99.39
2025-05-16T21:10:07.634Z,99224,610309,705226,0,4307,99.39
2025-05-16T21:10:37.638Z,99254,610489,705436,0,4307,99.39
2025-05-16T21:11:07.648Z,99284,610669,705646,0,4307,99.39
2025-05-16T21:11:37.651Z,99314,610849,705856,0,4307,99.39
2025-05-16T21:12:07.659Z,99344,611029,706066,0,4307,99.39
2025-05-16T21:12:37.660Z,99373,611203,706269,0,4307,99.39
2025-05-16T21:13:07.668Z,99403,611383,706479,0,4307,99.39
2025-05-16T21:13:37.672Z,99433,611563,706689,0,4307,99.39
2025-05-16T21:14:07.680Z,99463,611743,706899,0,4307,99.39
2025-05-16T21:14:37.682Z,99493,611923,707109,0,4307,99.39
2025-05-16T21:15:07.700Z,99523,612103,707313,0,4307,99.39
2025-05-16T21:15:37.707Z,99552,612277,707522,0,4307,99.39
2025-05-16T21:16:07.712Z,99582,612457,707732,0,4307,99.40
2025-05-16T21:16:37.714Z,99612,612637,707942,0,4307,99.40
2025-05-16T21:17:07.715Z,99642,612817,708152,0,4307,99.40
2025-05-16T21:17:37.719Z,99672,612997,708362,0,4307,99.40
2025-05-16T21:18:07.732Z,99701,613171,708565,0,4307,99.40
2025-05-16T21:18:37.734Z,99731,613351,708775,0,4307,99.40
2025-05-16T21:19:07.739Z,99761,613531,708985,0,4307,99.40
2025-05-16T21:19:37.739Z,99791,613711,709195,0,4307,99.40
2025-05-16T21:20:07.748Z,99821,613891,709405,0,4307,99.40
2025-05-16T21:20:37.751Z,99851,614071,709615,0,4307,99.40
2025-05-16T21:21:07.753Z,99880,614245,709818,0,4307,99.40
2025-05-16T21:21:37.765Z,99910,614425,710028,0,4307,99.40
2025-05-16T21:22:07.768Z,99940,614605,710238,0,4307,99.40
2025-05-16T21:22:37.769Z,99970,614785,710448,0,4307,99.40
2025-05-16T21:23:07.771Z,100000,614965,710658,0,4307,99.40
2025-05-16T21:23:37.771Z,100030,615145,710868,0,4307,99.40
2025-05-16T21:24:07.781Z,100060,615325,711078,0,4307,99.40
2025-05-16T21:24:37.789Z,100090,615499,711282,0,4307,99.40
2025-05-16T21:25:07.789Z,100119,615679,711491,0,4307,99.40
2025-05-16T21:25:37.792Z,100149,615859,711701,0,4307,99.40
2025-05-16T21:26:07.799Z,100179,616039,711911,0,4307,99.40
2025-05-16T21:26:37.812Z,100209,616219,712121,0,4307,99.40
2025-05-16T21:27:07.814Z,100239,616399,712331,0,4307,99.40
2025-05-16T21:27:37.815Z,100268,616573,712534,0,4307,99.40
2025-05-16T21:28:07.815Z,100298,616753,712744,0,4307,99.40
2025-05-16T21:28:37.816Z,100328,616933,712954,0,4307,99.40
2025-05-16T21:29:07.816Z,100358,617113,713164,0,4307,99.40
2025-05-16T21:29:37.818Z,100388,617293,713374,0,4307,99.40
2025-05-16T21:30:07.820Z,100418,617473,713584,0,4307,99.40
2025-05-16T21:30:37.819Z,100447,617647,713787,0,4307,99.40
2025-05-16T21:31:07.825Z,100477,617827,713997,0,4307,99.40
2025-05-16T21:31:37.830Z,100507,618007,714207,0,4307,99.40
2025-05-16T21:32:07.836Z,100537,618187,714417,0,4307,99.40
2025-05-16T21:32:37.841Z,100567,618367,714627,0,4307,99.40
2025-05-16T21:33:07.842Z,100596,618541,714830,0,4307,99.40
2025-05-16T21:33:37.849Z,100626,618721,715040,0,4307,99.40
2025-05-16T21:34:07.854Z,100656,618901,715250,0,4307,99.40
2025-05-16T21:34:37.867Z,100686,619081,715460,0,4307,99.40
2025-05-16T21:35:07.880Z,100716,619261,715670,0,4307,99.40
2025-05-16T21:35:37.880Z,100746,619441,715879,0,4307,99.40
2025-05-16T21:36:07.883Z,100775,619615,716083,0,4307,99.40
2025-05-16T21:36:37.894Z,100805,619795,716293,0,4307,99.40
2025-05-16T21:37:07.907Z,100835,619975,716503,0,4307,99.40
2025-05-16T21:37:37.919Z,100865,620155,716713,0,4307,99.40
2025-05-16T21:38:07.918Z,100895,620335,716923,0,4307,99.40
2025-05-16T21:38:37.919Z,100925,620515,717133,0,4307,99.40
2025-05-16T21:39:07.931Z,100955,620695,717343,0,4307,99.40
2025-05-16T21:39:37.940Z,100985,620869,717547,0,4307,99.40
2025-05-16T21:40:07.943Z,101014,621049,717756,0,4307,99.40
2025-05-16T21:40:37.961Z,101044,621229,717966,0,4307,99.40
2025-05-16T21:41:07.962Z,101074,621409,718176,0,4307,99.40
2025-05-16T21:41:37.974Z,101104,621589,718386,0,4307,99.40
2025-05-16T21:42:07.974Z,101134,621767,718591,0,4307,99.40
2025-05-16T21:42:37.986Z,101163,621943,718799,0,4307,99.40
2025-05-16T21:43:07.998Z,101193,622123,719009,0,4307,99.40
2025-05-16T21:43:38.009Z,101223,622303,719219,0,4307,99.40
2025-05-16T21:44:08.016Z,101253,622483,719429,0,4307,99.40
2025-05-16T21:44:38.027Z,101283,622663,719639,0,4307,99.41
2025-05-16T21:45:08.027Z,101313,622837,719843,0,4307,99.41
2025-05-16T21:45:38.038Z,101342,623017,720052,0,4307,99.41
2025-05-16T21:46:08.046Z,101372,623197,720262,0,4307,99.41
2025-05-16T21:46:38.051Z,101402,623377,720472,0,4307,99.41
2025-05-16T21:47:08.054Z,101432,623557,720682,0,4307,99.41
2025-05-16T21:47:38.062Z,101462,623737,720892,0,4307,99.41
2025-05-16T21:48:08.068Z,101492,623911,721095,0,4307,99.41
2025-05-16T21:48:38.071Z,101521,624091,721305,0,4307,99.41
2025-05-16T21:49:08.081Z,101551,624271,721515,0,4307,99.41
2025-05-16T21:49:38.093Z,101581,624451,721725,0,4307,99.41
2025-05-16T21:50:08.100Z,101611,624631,721935,0,4307,99.41
2025-05-16T21:50:38.146Z,101641,624811,722145,0,4307,99.41
2025-05-16T21:51:08.148Z,101671,624985,722348,0,4307,99.41
2025-05-16T21:51:38.150Z,101700,625165,722558,0,4307,99.41
2025-05-16T21:52:08.150Z,101730,625345,722768,0,4307,99.41
2025-05-16T21:52:38.150Z,101760,625525,722978,0,4307,99.41
2025-05-16T21:53:08.151Z,101790,625705,723188,0,4307,99.41
2025-05-16T21:53:38.152Z,101820,625885,723398,0,4307,99.41
2025-05-16T21:54:08.152Z,101850,626065,723608,0,4307,99.41
2025-05-16T21:54:38.152Z,101880,626239,723812,0,4307,99.41
2025-05-16T21:55:08.153Z,101909,626419,724021,0,4307,99.41
2025-05-16T21:55:38.154Z,101939,626599,724231,0,4307,99.41
2025-05-16T21:56:08.156Z,101969,626779,724441,0,4307,99.41
2025-05-16T21:56:38.156Z,101999,626959,724651,0,4307,99.41
2025-05-16T21:57:08.157Z,102029,627139,724861,0,4307,99.41
2025-05-16T21:57:38.165Z,102059,627313,725064,0,4307,99.41
2025-05-16T21:58:08.173Z,102088,627493,725274,0,4307,99.41
2025-05-16T21:58:38.184Z,102118,627673,725484,0,4307,99.41
2025-05-16T21:59:08.197Z,102148,627853,725694,0,4307,99.41
2025-05-16T21:59:38.199Z,102178,628033,725904,0,4307,99.41
2025-05-16T22:00:08.209Z,102208,628213,726114,0,4307,99.41
2025-05-16T22:00:38.209Z,102238,628391,726319,0,4307,99.41
2025-05-16T22:01:08.211Z,102267,628567,726527,0,4307,99.41
2025-05-16T22:01:38.221Z,102297,628747,726737,0,4307,99.41
2025-05-16T22:02:08.233Z,102327,628927,726947,0,4307,99.41
2025-05-16T22:02:38.235Z,102357,629107,727157,0,4307,99.41
2025-05-16T22:03:08.237Z,102387,629287,727367,0,4307,99.41
2025-05-16T22:03:38.233Z,102417,629467,727575,0,4307,99.41
2025-05-16T22:04:08.233Z,102446,629641,727780,0,4307,99.41
2025-05-16T22:04:38.261Z,102476,629821,727990,0,4307,99.41
2025-05-16T22:05:08.261Z,102506,630001,728200,0,4307,99.41
2025-05-16T22:05:38.268Z,102536,630181,728410,0,4307,99.41
2025-05-16T22:06:08.273Z,102566,630361,728620,0,4307,99.41
2025-05-16T22:06:38.275Z,102595,630535,728823,0,4307,99.41
2025-05-16T22:07:08.275Z,102625,630715,729033,0,4307,99.41
2025-05-16T22:07:38.280Z,102655,630895,729243,0,4307,99.41
2025-05-16T22:08:08.282Z,102685,631075,729453,0,4307,99.41
2025-05-16T22:08:38.283Z,102715,631255,729663,0,4307,99.41
2025-05-16T22:09:08.295Z,102745,631435,729873,0,4307,99.41
2025-05-16T22:09:38.306Z,102775,631615,730083,0,4307,99.41
2025-05-16T22:10:08.306Z,102805,631790,730287,0,4307,99.41
2025-05-16T22:10:38.318Z,102834,631969,730496,0,4307,99.41
2025-05-16T22:11:08.322Z,102864,632149,730706,0,4307,99.41
2025-05-16T22:11:38.331Z,102894,632329,730916,0,4307,99.41
2025-05-16T22:12:08.345Z,102924,632509,731126,0,4307,99.41
2025-05-16T22:12:38.356Z,102954,632689,731336,0,4307,99.41
2025-05-16T22:13:08.360Z,102984,632863,731539,0,4307,99.41
2025-05-16T22:13:38.370Z,103013,633043,731749,0,4307,99.41
2025-05-16T22:14:08.370Z,103043,633223,731959,0,4307,99.42
2025-05-16T22:14:38.376Z,103073,633403,732169,0,4307,99.42
2025-05-16T22:15:08.382Z,103103,633583,732379,0,4307,99.42
2025-05-16T22:15:38.393Z,103133,633757,732583,0,4307,99.42
2025-05-16T22:16:08.397Z,103162,633937,732792,0,4307,99.42
2025-05-16T22:16:38.397Z,103192,634117,733002,0,4307,99.42
2025-05-16T22:17:08.402Z,103222,634297,733212,0,4307,99.42
2025-05-16T22:17:38.408Z,103252,634477,733422,0,4307,99.42
2025-05-16T22:18:08.414Z,103282,634657,733632,0,4307,99.42
2025-05-16T22:18:38.427Z,103311,634831,733835,0,4307,99.42
2025-05-16T22:19:08.432Z,103341,635011,734045,0,4307,99.42
2025-05-16T22:19:38.446Z,103371,635191,734255,0,4307,99.42
2025-05-16T22:20:08.456Z,103401,635371,734465,0,4307,99.42
2025-05-16T22:20:38.466Z,103431,635551,734675,0,4307,99.42
2025-05-16T22:21:08.475Z,103461,635725,734879,0,4307,99.42
2025-05-16T22:21:38.478Z,103490,635905,735088,0,4307,99.42
2025-05-16T22:22:08.486Z,103520,636085,735298,0,4307,99.42
2025-05-16T22:22:38.487Z,103550,636265,735508,0,4307,99.42
2025-05-16T22:23:08.488Z,103580,636445,735718,0,4307,99.42
2025-05-16T22:23:38.487Z,103610,636625,735928,0,4307,99.42
2025-05-16T22:24:08.499Z,103640,636805,736138,0,4307,99.42
2025-05-16T22:24:38.499Z,103670,636985,736344,0,4307,99.42
2025-05-16T22:25:08.508Z,103699,637159,736551,0,4307,99.42
2025-05-16T22:25:38.520Z,103729,637339,736761,0,4307,99.42
2025-05-16T22:26:08.526Z,103759,637519,736971,0,4307,99.42
2025-05-16T22:26:38.541Z,103789,637699,737181,0,4307,99.42
2025-05-16T22:27:08.550Z,103819,637879,737391,0,4307,99.42
2025-05-16T22:27:38.558Z,103849,638059,737601,0,4307,99.42
2025-05-16T22:28:08.573Z,103878,638233,737804,0,4307,99.42
2025-05-16T22:28:38.582Z,103908,638413,738014,0,4307,99.42
2025-05-16T22:29:08.582Z,103938,638593,738224,0,4307,99.42
2025-05-16T22:29:38.585Z,103968,638773,738434,0,4307,99.42
2025-05-16T22:30:08.586Z,103998,638953,738644,0,4307,99.42
2025-05-16T22:30:38.598Z,104027,639127,738847,0,4307,99.42
2025-05-16T22:31:08.599Z,104057,639307,739057,0,4307,99.42
2025-05-16T22:31:38.599Z,104087,639487,739267,0,4307,99.42
2025-05-16T22:32:08.612Z,104117,639667,739477,0,4307,99.42
2025-05-16T22:32:38.612Z,104147,639847,739687,0,4307,99.42
2025-05-16T22:33:08.612Z,104177,640027,739897,0,4307,99.42
2025-05-16T22:33:38.622Z,104206,640201,740100,0,4307,99.42
2025-05-16T22:34:08.634Z,104236,640381,740310,0,4307,99.42
2025-05-16T22:34:38.635Z,104266,640561,740520,0,4307,99.42
2025-05-16T22:35:08.635Z,104296,640741,740730,0,4307,99.42
2025-05-16T22:35:38.650Z,104326,640921,740940,0,4307,99.42
2025-05-16T22:36:08.650Z,104355,641095,741143,0,4307,99.42
2025-05-16T22:36:38.659Z,104385,641275,741353,0,4307,99.42
2025-05-16T22:37:08.669Z,104415,641455,741563,0,4307,99.42
2025-05-16T22:37:38.677Z,104445,641635,741773,0,4307,99.42
2025-05-16T22:38:08.677Z,104475,641815,741983,0,4307,99.42
2025-05-16T22:38:38.677Z,104505,641995,742193,0,4307,99.42
2025-05-16T22:39:08.691Z,104535,642175,742403,0,4307,99.42
2025-05-16T22:39:38.704Z,104565,642355,742613,0,4307,99.42
2025-05-16T22:40:08.704Z,104594,642529,742816,0,4307,99.42
2025-05-16T22:40:38.714Z,104624,642709,743026,0,4307,99.42
2025-05-16T22:41:08.717Z,104654,642889,743236,0,4307,99.42
2025-05-16T22:41:38.732Z,104684,643069,743446,0,4307,99.42
2025-05-16T22:42:08.741Z,104714,643249,743656,0,4307,99.42
2025-05-16T22:42:38.742Z,104744,643423,743860,0,4307,99.42
2025-05-16T22:43:08.747Z,104773,643603,744069,0,4307,99.42
2025-05-16T22:43:38.749Z,104803,643783,744279,0,4307,99.42
2025-05-16T22:44:08.749Z,104833,643963,744489,0,4307,99.42
2025-05-16T22:44:38.763Z,104863,644143,744699,0,4307,99.42
2025-05-16T22:45:08.769Z,104893,644323,744909,0,4307,99.43
2025-05-16T22:45:38.769Z,104923,644503,745119,0,4307,99.43
2025-05-16T22:46:08.777Z,104953,644677,745322,0,4307,99.43
2025-05-16T22:46:38.783Z,104982,644857,745532,0,4307,99.43
2025-05-16T22:47:08.784Z,105012,645037,745742,0,4307,99.43
2025-05-16T22:47:38.789Z,105042,645217,745952,0,4307,99.43
2025-05-16T22:48:08.803Z,105072,645397,746162,0,4307,99.43
2025-05-16T22:48:38.803Z,105101,645571,746365,0,4307,99.43
2025-05-16T22:49:08.803Z,105131,645751,746575,0,4307,99.43
2025-05-16T22:49:38.803Z,105161,645931,746785,0,4307,99.43
2025-05-16T22:50:08.809Z,105191,646111,746995,0,4307,99.43
2025-05-16T22:50:38.816Z,105221,646291,747205,0,4307,99.43
2025-05-16T22:51:08.819Z,105250,646465,747408,0,4307,99.43
2025-05-16T22:51:38.833Z,105280,646645,747618,0,4307,99.43
2025-05-16T22:52:08.845Z,105310,646825,747828,0,4307,99.43
2025-05-16T22:52:38.859Z,105340,647005,748038,0,4307,99.43
2025-05-16T22:53:08.859Z,105370,647185,748248,0,4307,99.43
2025-05-16T22:53:38.859Z,105400,647365,748458,0,4307,99.43
2025-05-16T22:54:08.871Z,105430,647545,748668,0,4307,99.43
2025-05-16T22:54:38.881Z,105460,647725,748878,0,4307,99.43
2025-05-16T22:55:08.881Z,105489,647899,749081,0,4307,99.43
2025-05-16T22:55:38.888Z,105519,648079,749291,0,4307,99.43
2025-05-16T22:56:08.897Z,105549,648259,749501,0,4307,99.43
2025-05-16T22:56:38.907Z,105579,648439,749711,0,4307,99.43
2025-05-16T22:57:08.922Z,105609,648619,749921,0,4307,99.43
2025-05-16T22:57:38.931Z,105639,648799,750131,0,4307,99.43
2025-05-16T22:58:08.932Z,105668,648973,750334,0,4307,99.43
2025-05-16T22:58:38.936Z,105698,649153,750544,0,4307,99.43
2025-05-16T22:59:08.938Z,105728,649333,750754,0,4307,99.43
2025-05-16T22:59:38.939Z,105758,649513,750964,0,4307,99.43
2025-05-16T23:00:08.948Z,105788,649693,751167,0,4307,99.43
2025-05-16T23:00:38.950Z,105817,649867,751377,0,4307,99.43
2025-05-16T23:01:08.964Z,105847,650047,751587,0,4307,99.43
2025-05-16T23:01:38.951Z,105877,650227,751797,0,4307,99.43
2025-05-16T23:02:08.953Z,105907,650407,752007,0,4307,99.43
2025-05-16T23:02:38.968Z,105937,650587,752217,0,4307,99.43
2025-05-16T23:03:08.979Z,105967,650767,752427,0,4307,99.43
2025-05-16T23:03:38.980Z,105996,650941,752630,0,4307,99.43
2025-05-16T23:04:08.994Z,106026,651121,752840,0,4307,99.43
2025-05-16T23:04:39.004Z,106056,651301,753050,0,4307,99.43
2025-05-16T23:05:09.015Z,106086,651481,753260,0,4307,99.43
2025-05-16T23:05:39.024Z,106116,651661,753470,0,4307,99.43
2025-05-16T23:06:09.028Z,106146,651841,753680,0,4307,99.43
2025-05-16T23:06:39.029Z,106176,652015,753883,0,4307,99.43
2025-05-16T23:07:09.036Z,106205,652195,754093,0,4307,99.43
2025-05-16T23:07:39.036Z,106235,652375,754303,0,4307,99.43
2025-05-16T23:08:09.037Z,106265,652555,754513,0,4307,99.43
2025-05-16T23:08:39.037Z,106295,652735,754723,0,4307,99.43
2025-05-16T23:09:09.045Z,106325,652915,754933,0,4307,99.43
2025-05-16T23:09:39.059Z,106355,653095,755143,0,4307,99.43
2025-05-16T23:10:09.070Z,106385,653269,755347,0,4307,99.43
2025-05-16T23:10:39.074Z,106414,653449,755556,0,4307,99.43
2025-05-16T23:11:09.076Z,106444,653629,755766,0,4307,99.43
2025-05-16T23:11:39.077Z,106474,653809,755976,0,4307,99.43
2025-05-16T23:12:09.080Z,106504,653989,756186,0,4307,99.43
2025-05-16T23:12:39.076Z,106534,654169,756396,0,4307,99.43
2025-05-16T23:13:09.076Z,106564,654343,756600,0,4307,99.43
2025-05-16T23:13:39.099Z,106593,654523,756809,0,4307,99.43
2025-05-16T23:14:09.099Z,106623,654703,757019,0,4307,99.43
2025-05-16T23:14:39.101Z,106653,654883,757229,0,4307,99.43
2025-05-16T23:15:09.101Z,106683,655063,757439,0,4307,99.43
2025-05-16T23:15:39.104Z,106713,655243,757649,0,4307,99.43
2025-05-16T23:16:09.114Z,106743,655418,757853,0,4307,99.43
2025-05-16T23:16:39.114Z,106772,655597,758062,0,4307,99.44
2025-05-16T23:17:09.123Z,106802,655777,758272,0,4307,99.44
2025-05-16T23:17:39.124Z,106832,655957,758482,0,4307,99.44
2025-05-16T23:18:09.132Z,106862,656137,758692,0,4307,99.44
2025-05-16T23:18:39.138Z,106892,656317,758902,0,4307,99.44
2025-05-16T23:19:09.138Z,106921,656491,759105,0,4307,99.44
2025-05-16T23:19:39.148Z,106951,656671,759315,0,4307,99.44
2025-05-16T23:20:09.159Z,106981,656851,759525,0,4307,99.44
2025-05-16T23:20:39.167Z,107011,657031,759735,0,4307,99.44
2025-05-16T23:21:09.169Z,107041,657211,759945,0,4307,99.44
2025-05-16T23:21:39.173Z,107071,657385,760149,0,4307,99.44
2025-05-16T23:22:09.182Z,107100,657565,760358,0,4307,99.44
2025-05-16T23:22:39.197Z,107130,657745,760568,0,4307,99.44
2025-05-16T23:23:09.198Z,107160,657925,760778,0,4307,99.44
2025-05-16T23:23:39.198Z,107190,658105,760988,0,4307,99.44
2025-05-16T23:24:09.207Z,107220,658285,761198,0,4307,99.44
2025-05-16T23:24:39.217Z,107250,658465,761408,0,4307,99.44
2025-05-16T23:25:09.228Z,107280,658640,761612,0,4307,99.44
2025-05-16T23:25:39.229Z,107309,658819,761821,0,4307,99.44
2025-05-16T23:26:09.237Z,107339,658999,762031,0,4307,99.44
2025-05-16T23:26:39.248Z,107369,659179,762241,0,4307,99.44
2025-05-16T23:27:09.259Z,107399,659359,762451,0,4307,99.44
2025-05-16T23:27:39.261Z,107429,659539,762661,0,4307,99.44
2025-05-16T23:28:09.261Z,107458,659713,762864,0,4307,99.44
2025-05-16T23:28:39.276Z,107488,659893,763074,0,4307,99.44
2025-05-16T23:29:09.281Z,107518,660073,763284,0,4307,99.44
2025-05-16T23:29:39.290Z,107548,660253,763494,0,4307,99.44
2025-05-16T23:30:09.297Z,107578,660433,763704,0,4307,99.44
2025-05-16T23:30:39.305Z,107607,660607,763907,0,4307,99.44
2025-05-16T23:31:09.310Z,107637,660787,764117,0,4307,99.44
2025-05-16T23:31:39.323Z,107667,660967,764327,0,4307,99.44
2025-05-16T23:32:09.336Z,107697,661147,764537,0,4307,99.44
2025-05-16T23:32:39.336Z,107727,661327,764747,0,4307,99.44
2025-05-16T23:33:09.336Z,107757,661507,764957,0,4307,99.44
2025-05-16T23:33:39.336Z,107786,661681,765160,0,4307,99.44
2025-05-16T23:34:09.346Z,107816,661861,765370,0,4307,99.44
2025-05-16T23:34:39.347Z,107846,662041,765580,0,4307,99.44
2025-05-16T23:35:09.351Z,107876,662221,765790,0,4307,99.44
2025-05-16T23:35:39.354Z,107906,662401,766000,0,4307,99.44
2025-05-16T23:36:09.359Z,107936,662581,766210,0,4307,99.44
2025-05-16T23:36:39.361Z,107966,662755,766414,0,4307,99.44
2025-05-16T23:37:09.363Z,107995,662935,766623,0,4307,99.44
2025-05-16T23:37:39.371Z,108025,663115,766833,0,4307,99.44
2025-05-16T23:38:09.372Z,108055,663295,767043,0,4307,99.44
2025-05-16T23:38:39.372Z,108085,663475,767253,0,4307,99.44
2025-05-16T23:39:09.372Z,108115,663655,767463,0,4307,99.44
2025-05-16T23:39:39.380Z,108145,663835,767673,0,4307,99.44
2025-05-16T23:40:09.383Z,108175,664009,767877,0,4307,99.44
2025-05-16T23:40:39.385Z,108204,664189,768086,0,4307,99.44
2025-05-16T23:41:09.391Z,108234,664369,768296,0,4307,99.44
2025-05-16T23:41:39.400Z,108264,664549,768506,0,4307,99.44
2025-05-16T23:42:09.400Z,108294,664729,768716,0,4307,99.44
2025-05-16T23:42:39.405Z,108324,664909,768921,0,4307,99.44
2025-05-16T23:43:09.405Z,108353,665083,769129,0,4307,99.44
2025-05-16T23:43:39.414Z,108383,665263,769339,0,4307,99.44
2025-05-16T23:44:09.421Z,108413,665443,769549,0,4307,99.44
2025-05-16T23:44:39.422Z,108443,665623,769759,0,4307,99.44
2025-05-16T23:45:09.430Z,108473,665803,769969,0,4307,99.44
2025-05-16T23:45:39.430Z,108503,665983,770174,0,4307,99.44
2025-05-16T23:46:09.440Z,108532,666157,770382,0,4307,99.44
2025-05-16T23:46:39.440Z,108562,666337,770592,0,4307,99.44
2025-05-16T23:47:09.448Z,108592,666517,770802,0,4307,99.44
2025-05-16T23:47:39.460Z,108622,666697,771012,0,4307,99.44
2025-05-16T23:48:09.472Z,108652,666877,771222,0,4307,99.44
2025-05-16T23:48:39.473Z,108681,667051,771425,0,4307,99.44
2025-05-16T23:49:09.475Z,108711,667231,771635,0,4307,99.44
2025-05-16T23:49:39.490Z,108741,667411,771845,0,4307,99.45
2025-05-16T23:50:09.503Z,108771,667591,772055,0,4307,99.45
2025-05-16T23:50:39.512Z,108801,667771,772265,0,4307,99.45
2025-05-16T23:51:09.512Z,108831,667951,772469,0,4307,99.44
2025-05-16T23:51:39.526Z,108860,668125,772678,0,4307,99.45
2025-05-16T23:52:09.543Z,108890,668305,772888,0,4307,99.45
2025-05-16T23:52:39.547Z,108920,668485,773098,0,4307,99.45
2025-05-16T23:53:09.547Z,108950,668665,773308,0,4307,99.45
2025-05-16T23:53:39.546Z,108980,668845,773518,0,4307,99.45
2025-05-16T23:54:09.559Z,109010,669025,773728,0,4307,99.45
2025-05-16T23:54:39.573Z,109040,669205,773938,0,4307,99.45
2025-05-16T23:55:09.574Z,109069,669379,774141,0,4307,99.45
2025-05-16T23:55:39.588Z,109099,669559,774351,0,4307,99.45
2025-05-16T23:56:09.595Z,109129,669739,774561,0,4307,99.45
2025-05-16T23:56:39.601Z,109159,669919,774771,0,4307,99.45
2025-05-16T23:57:09.612Z,109189,670099,774981,0,4307,99.45
2025-05-16T23:57:39.624Z,109219,670273,775185,0,4307,99.45
2025-05-16T23:58:09.637Z,109248,670453,775394,0,4307,99.45
2025-05-16T23:58:39.638Z,109278,670633,775604,0,4307,99.45
